mL,CV,Channel,Fraction,Sample,Normalization,Value
15.331059,0.638794125,mS/cm,23,Exp130_SEC,Signal,23.578413
15.333971,0.6389154583333333,mS/cm,23,Exp130_SEC,Signal,23.57864
15.336883,0.6390367916666667,mS/cm,23,Exp130_SEC,Signal,23.578857
15.339794,0.6391580833333333,mS/cm,23,Exp130_SEC,Signal,23.57906
15.342706,0.6392794166666667,mS/cm,23,Exp130_SEC,Signal,23.579248
15.345617,0.6394007083333334,mS/cm,23,Exp130_SEC,Signal,23.579536
15.348529,0.6395220416666666,mS/cm,23,Exp130_SEC,Signal,23.579477
15.35144,0.6396433333333333,mS/cm,23,Exp130_SEC,Signal,23.579679
15.354352,0.6397646666666666,mS/cm,23,Exp130_SEC,Signal,23.579903
15.357264,0.6398860000000001,mS/cm,23,Exp130_SEC,Signal,23.580194
15.360175,0.6400072916666667,mS/cm,23,Exp130_SEC,Signal,23.580357
15.363087,0.640128625,mS/cm,23,Exp130_SEC,Signal,23.580437
15.365998,0.6402499166666666,mS/cm,23,Exp130_SEC,Signal,23.580656
15.36891,0.64037125,mS/cm,23,Exp130_SEC,Signal,23.580952
15.371821,0.6404925416666667,mS/cm,23,Exp130_SEC,Signal,23.581444
15.374733,0.640613875,mS/cm,23,Exp130_SEC,Signal,23.581749
15.377645,0.6407352083333333,mS/cm,23,Exp130_SEC,Signal,23.581877
15.380556,0.6408565,mS/cm,23,Exp130_SEC,Signal,23.581991
15.383468,0.6409778333333334,mS/cm,23,Exp130_SEC,Signal,23.582092
15.386379,0.641099125,mS/cm,23,Exp130_SEC,Signal,23.582163
15.389291,0.6412204583333333,mS/cm,23,Exp130_SEC,Signal,23.582258
15.392202,0.6413417499999999,mS/cm,23,Exp130_SEC,Signal,23.582487
15.395114,0.6414630833333334,mS/cm,23,Exp130_SEC,Signal,23.582497
15.398026,0.6415844166666667,mS/cm,23,Exp130_SEC,Signal,23.582573
15.400937,0.6417057083333334,mS/cm,23,Exp130_SEC,Signal,23.582674
15.403849,0.6418270416666666,mS/cm,23,Exp130_SEC,Signal,23.58287
15.40676,0.6419483333333333,mS/cm,23,Exp130_SEC,Signal,23.58325
15.409672,0.6420696666666666,mS/cm,23,Exp130_SEC,Signal,23.583672
15.412583,0.6421909583333333,mS/cm,23,Exp130_SEC,Signal,23.583885
15.415495,0.6423122916666667,mS/cm,23,Exp130_SEC,Signal,23.583975
15.418406,0.6424335833333333,mS/cm,23,Exp130_SEC,Signal,23.584059
15.421318,0.6425549166666666,mS/cm,23,Exp130_SEC,Signal,23.584204
15.42423,0.64267625,mS/cm,23,Exp130_SEC,Signal,23.584312
15.427141,0.6427975416666667,mS/cm,23,Exp130_SEC,Signal,23.584412
15.430053,0.642918875,mS/cm,23,Exp130_SEC,Signal,23.584492
15.432964,0.6430401666666666,mS/cm,23,Exp130_SEC,Signal,23.584642
15.435876,0.6431615,mS/cm,23,Exp130_SEC,Signal,23.584923
15.438787,0.6432827916666667,mS/cm,23,Exp130_SEC,Signal,23.585091
15.441699,0.643404125,mS/cm,23,Exp130_SEC,Signal,23.585272
15.444611,0.6435254583333333,mS/cm,23,Exp130_SEC,Signal,23.585606
15.447522,0.6436467499999999,mS/cm,24,Exp130_SEC,Signal,23.585917
15.450434,0.6437680833333334,mS/cm,24,Exp130_SEC,Signal,23.586163
15.453345,0.643889375,mS/cm,24,Exp130_SEC,Signal,23.586346
15.456257,0.6440107083333334,mS/cm,24,Exp130_SEC,Signal,23.586533
15.459168,0.644132,mS/cm,24,Exp130_SEC,Signal,23.586763
15.46208,0.6442533333333333,mS/cm,24,Exp130_SEC,Signal,23.586853
15.464992,0.6443746666666667,mS/cm,24,Exp130_SEC,Signal,23.586992
15.467903,0.6444959583333333,mS/cm,24,Exp130_SEC,Signal,23.587086
15.470815,0.6446172916666667,mS/cm,24,Exp130_SEC,Signal,23.587164
15.473726,0.6447385833333333,mS/cm,24,Exp130_SEC,Signal,23.587381
15.476638,0.6448599166666666,mS/cm,24,Exp130_SEC,Signal,23.587543
15.479549,0.6449812083333334,mS/cm,24,Exp130_SEC,Signal,23.58762
15.482461,0.6451025416666667,mS/cm,24,Exp130_SEC,Signal,23.587902
15.485373,0.645223875,mS/cm,24,Exp130_SEC,Signal,23.588291
15.488284,0.6453451666666666,mS/cm,25,Exp130_SEC,Signal,23.588522
15.491196,0.6454665,mS/cm,25,Exp130_SEC,Signal,23.588717
15.494107,0.6455877916666667,mS/cm,25,Exp130_SEC,Signal,23.588907
15.497019,0.645709125,mS/cm,25,Exp130_SEC,Signal,23.589067
15.49993,0.6458304166666667,mS/cm,25,Exp130_SEC,Signal,23.589195
15.502842,0.6459517499999999,mS/cm,25,Exp130_SEC,Signal,23.589302
15.505754,0.6460730833333334,mS/cm,25,Exp130_SEC,Signal,23.589399
15.508665,0.646194375,mS/cm,25,Exp130_SEC,Signal,23.589556
15.511577,0.6463157083333334,mS/cm,25,Exp130_SEC,Signal,23.589579
15.514488,0.646437,mS/cm,25,Exp130_SEC,Signal,23.589712
15.517399,0.6465582916666667,mS/cm,25,Exp130_SEC,Signal,23.589846
15.52031,0.6466795833333333,mS/cm,25,Exp130_SEC,Signal,23.590008
15.523222,0.6468009166666667,mS/cm,25,Exp130_SEC,Signal,23.590244
15.526134,0.64692225,mS/cm,25,Exp130_SEC,Signal,23.590527
15.529045,0.6470435416666667,mS/cm,25,Exp130_SEC,Signal,23.590775
15.531957,0.647164875,mS/cm,25,Exp130_SEC,Signal,23.591017
15.534868,0.6472861666666666,mS/cm,25,Exp130_SEC,Signal,23.5912
15.53778,0.6474075,mS/cm,25,Exp130_SEC,Signal,23.591238
15.540691,0.6475287916666667,mS/cm,25,Exp130_SEC,Signal,23.591351
15.543603,0.647650125,mS/cm,25,Exp130_SEC,Signal,23.591478
15.546515,0.6477714583333333,mS/cm,25,Exp130_SEC,Signal,23.591589
15.549426,0.64789275,mS/cm,25,Exp130_SEC,Signal,23.591709
15.552338,0.6480140833333333,mS/cm,25,Exp130_SEC,Signal,23.591862
15.555249,0.648135375,mS/cm,25,Exp130_SEC,Signal,23.591974
15.558161,0.6482567083333334,mS/cm,25,Exp130_SEC,Signal,23.592157
15.561072,0.648378,mS/cm,25,Exp130_SEC,Signal,23.592247
15.563984,0.6484993333333333,mS/cm,25,Exp130_SEC,Signal,23.592281
15.566895,0.6486206250000001,mS/cm,25,Exp130_SEC,Signal,23.592381
15.569807,0.6487419583333334,mS/cm,25,Exp130_SEC,Signal,23.592613
15.572719,0.6488632916666667,mS/cm,25,Exp130_SEC,Signal,23.592926
15.57563,0.6489845833333333,mS/cm,25,Exp130_SEC,Signal,23.593168
15.578542,0.6491059166666667,mS/cm,25,Exp130_SEC,Signal,23.59337
15.581453,0.6492272083333334,mS/cm,25,Exp130_SEC,Signal,23.593784
15.584365,0.6493485416666667,mS/cm,25,Exp130_SEC,Signal,23.59388
15.587276,0.6494698333333333,mS/cm,25,Exp130_SEC,Signal,23.594109
15.590188,0.6495911666666666,mS/cm,25,Exp130_SEC,Signal,23.59432
15.5931,0.6497125,mS/cm,25,Exp130_SEC,Signal,23.594477
15.596011,0.6498337916666667,mS/cm,25,Exp130_SEC,Signal,23.594601
15.598923,0.649955125,mS/cm,25,Exp130_SEC,Signal,23.59454
15.601834,0.6500764166666667,mS/cm,25,Exp130_SEC,Signal,23.594765
15.604746,0.65019775,mS/cm,25,Exp130_SEC,Signal,23.594896
15.607657,0.6503190416666667,mS/cm,25,Exp130_SEC,Signal,23.59516
15.610569,0.650440375,mS/cm,25,Exp130_SEC,Signal,23.595385
15.613481,0.6505617083333334,mS/cm,25,Exp130_SEC,Signal,23.595613
15.616392,0.650683,mS/cm,25,Exp130_SEC,Signal,23.595848
15.619304,0.6508043333333333,mS/cm,25,Exp130_SEC,Signal,23.595993
15.622215,0.6509256250000001,mS/cm,25,Exp130_SEC,Signal,23.596125
15.625127,0.6510469583333334,mS/cm,25,Exp130_SEC,Signal,23.596222
15.628038,0.65116825,mS/cm,25,Exp130_SEC,Signal,23.596497
15.63095,0.6512895833333333,mS/cm,25,Exp130_SEC,Signal,23.596766
15.633862,0.6514109166666667,mS/cm,25,Exp130_SEC,Signal,23.596893
15.636773,0.6515322083333334,mS/cm,25,Exp130_SEC,Signal,23.596975
15.639685,0.6516535416666667,mS/cm,25,Exp130_SEC,Signal,23.597042
15.642596,0.6517748333333333,mS/cm,25,Exp130_SEC,Signal,23.597115
15.645508,0.6518961666666666,mS/cm,25,Exp130_SEC,Signal,23.597456
15.648419,0.6520174583333334,mS/cm,25,Exp130_SEC,Signal,23.597649
15.651331,0.6521387916666667,mS/cm,25,Exp130_SEC,Signal,23.597889
15.654243,0.652260125,mS/cm,25,Exp130_SEC,Signal,23.598082
15.657154,0.6523814166666667,mS/cm,25,Exp130_SEC,Signal,23.598219
15.660066,0.65250275,mS/cm,25,Exp130_SEC,Signal,23.598343
15.662977,0.6526240416666667,mS/cm,25,Exp130_SEC,Signal,23.598513
15.665889,0.652745375,mS/cm,25,Exp130_SEC,Signal,23.598755
15.6688,0.6528666666666666,mS/cm,25,Exp130_SEC,Signal,23.599012
15.671712,0.652988,mS/cm,25,Exp130_SEC,Signal,23.598949
15.674623,0.6531092916666666,mS/cm,25,Exp130_SEC,Signal,23.598999
15.677535,0.6532306250000001,mS/cm,25,Exp130_SEC,Signal,23.599108
15.680447,0.6533519583333333,mS/cm,25,Exp130_SEC,Signal,23.599291
15.683358,0.65347325,mS/cm,25,Exp130_SEC,Signal,23.599426
15.68627,0.6535945833333333,mS/cm,25,Exp130_SEC,Signal,23.599539
15.689181,0.653715875,mS/cm,25,Exp130_SEC,Signal,23.599783
15.692093,0.6538372083333334,mS/cm,25,Exp130_SEC,Signal,23.600029
15.695004,0.6539585,mS/cm,25,Exp130_SEC,Signal,23.600485
15.697916,0.6540798333333333,mS/cm,25,Exp130_SEC,Signal,23.600626
15.700828,0.6542011666666666,mS/cm,25,Exp130_SEC,Signal,23.600637
15.703739,0.6543224583333334,mS/cm,25,Exp130_SEC,Signal,23.600744
15.706651,0.6544437916666667,mS/cm,25,Exp130_SEC,Signal,23.600889
15.709562,0.6545650833333333,mS/cm,25,Exp130_SEC,Signal,23.600998
15.712474,0.6546864166666667,mS/cm,25,Exp130_SEC,Signal,23.601095
15.715385,0.6548077083333333,mS/cm,25,Exp130_SEC,Signal,23.601181
15.718297,0.6549290416666667,mS/cm,25,Exp130_SEC,Signal,23.601229
15.721209,0.655050375,mS/cm,25,Exp130_SEC,Signal,23.601353
15.724119,0.655171625,mS/cm,25,Exp130_SEC,Signal,23.601542
15.727031,0.6552929583333333,mS/cm,25,Exp130_SEC,Signal,23.601742
15.729942,0.65541425,mS/cm,25,Exp130_SEC,Signal,23.60194
15.732854,0.6555355833333333,mS/cm,25,Exp130_SEC,Signal,23.602097
15.735765,0.655656875,mS/cm,25,Exp130_SEC,Signal,23.602169
15.738677,0.6557782083333333,mS/cm,25,Exp130_SEC,Signal,23.602356
15.741589,0.6558995416666666,mS/cm,25,Exp130_SEC,Signal,23.602491
15.7445,0.6560208333333334,mS/cm,25,Exp130_SEC,Signal,23.60273
15.747412,0.6561421666666667,mS/cm,25,Exp130_SEC,Signal,23.602919
15.750323,0.6562634583333333,mS/cm,25,Exp130_SEC,Signal,23.603092
15.753235,0.6563847916666666,mS/cm,25,Exp130_SEC,Signal,23.603327
15.756146,0.6565060833333333,mS/cm,25,Exp130_SEC,Signal,23.603552
15.759058,0.6566274166666667,mS/cm,25,Exp130_SEC,Signal,23.603647
15.76197,0.65674875,mS/cm,25,Exp130_SEC,Signal,23.603912
15.764881,0.6568700416666667,mS/cm,25,Exp130_SEC,Signal,23.604084
15.767793,0.6569913749999999,mS/cm,25,Exp130_SEC,Signal,23.604185
15.770704,0.6571126666666667,mS/cm,25,Exp130_SEC,Signal,23.604273
15.773616,0.657234,mS/cm,25,Exp130_SEC,Signal,23.604385
15.776527,0.6573552916666666,mS/cm,25,Exp130_SEC,Signal,23.604517
15.779439,0.657476625,mS/cm,25,Exp130_SEC,Signal,23.604635
15.782351,0.6575979583333333,mS/cm,25,Exp130_SEC,Signal,23.604773
15.785262,0.65771925,mS/cm,25,Exp130_SEC,Signal,23.605232
15.788174,0.6578405833333333,mS/cm,25,Exp130_SEC,Signal,23.605383
15.791085,0.657961875,mS/cm,25,Exp130_SEC,Signal,23.605518
15.793997,0.6580832083333333,mS/cm,25,Exp130_SEC,Signal,23.605782
15.796908,0.6582045,mS/cm,25,Exp130_SEC,Signal,23.605961
15.79982,0.6583258333333334,mS/cm,25,Exp130_SEC,Signal,23.60607
15.802732,0.6584471666666667,mS/cm,25,Exp130_SEC,Signal,23.606216
15.805643,0.6585684583333333,mS/cm,25,Exp130_SEC,Signal,23.606344
15.808555,0.6586897916666666,mS/cm,25,Exp130_SEC,Signal,23.606522
15.811466,0.6588110833333333,mS/cm,25,Exp130_SEC,Signal,23.606655
15.814378,0.6589324166666667,mS/cm,25,Exp130_SEC,Signal,23.607033
15.817289,0.6590537083333333,mS/cm,25,Exp130_SEC,Signal,23.607288
15.820201,0.6591750416666667,mS/cm,25,Exp130_SEC,Signal,23.607412
15.823112,0.6592963333333334,mS/cm,25,Exp130_SEC,Signal,23.607449
15.826024,0.6594176666666667,mS/cm,25,Exp130_SEC,Signal,23.607517
15.828936,0.659539,mS/cm,25,Exp130_SEC,Signal,23.607918
15.831847,0.6596602916666666,mS/cm,25,Exp130_SEC,Signal,23.608063
15.834759,0.659781625,mS/cm,25,Exp130_SEC,Signal,23.608276
15.83767,0.6599029166666667,mS/cm,25,Exp130_SEC,Signal,23.608448
15.840582,0.66002425,mS/cm,25,Exp130_SEC,Signal,23.608665
15.843493,0.6601455416666667,mS/cm,25,Exp130_SEC,Signal,23.60886
15.846405,0.660266875,mS/cm,25,Exp130_SEC,Signal,23.609024
15.849317,0.6603882083333333,mS/cm,25,Exp130_SEC,Signal,23.609203
15.852228,0.6605095,mS/cm,25,Exp130_SEC,Signal,23.609362
15.85514,0.6606308333333334,mS/cm,25,Exp130_SEC,Signal,23.609545
15.858051,0.660752125,mS/cm,25,Exp130_SEC,Signal,23.6096
15.860963,0.6608734583333333,mS/cm,25,Exp130_SEC,Signal,23.609747
15.863874,0.66099475,mS/cm,25,Exp130_SEC,Signal,23.609869
15.866786,0.6611160833333333,mS/cm,25,Exp130_SEC,Signal,23.60985
15.869698,0.6612374166666667,mS/cm,25,Exp130_SEC,Signal,23.609823
15.872609,0.6613587083333333,mS/cm,25,Exp130_SEC,Signal,23.61001
15.875521,0.6614800416666667,mS/cm,25,Exp130_SEC,Signal,23.6103
15.878432,0.6616013333333334,mS/cm,25,Exp130_SEC,Signal,23.610489
15.881344,0.6617226666666667,mS/cm,25,Exp130_SEC,Signal,23.610725
15.884255,0.6618439583333333,mS/cm,25,Exp130_SEC,Signal,23.610819
15.887167,0.6619652916666666,mS/cm,25,Exp130_SEC,Signal,23.610958
15.890079,0.662086625,mS/cm,25,Exp130_SEC,Signal,23.611128
15.89299,0.6622079166666667,mS/cm,25,Exp130_SEC,Signal,23.61129
15.895902,0.66232925,mS/cm,25,Exp130_SEC,Signal,23.611467
15.898813,0.6624505416666667,mS/cm,25,Exp130_SEC,Signal,23.611605
15.901725,0.662571875,mS/cm,25,Exp130_SEC,Signal,23.611776
15.904636,0.6626931666666667,mS/cm,25,Exp130_SEC,Signal,23.611811
15.907548,0.6628145,mS/cm,25,Exp130_SEC,Signal,23.611921
15.91046,0.6629358333333334,mS/cm,25,Exp130_SEC,Signal,23.612068
15.913371,0.663057125,mS/cm,25,Exp130_SEC,Signal,23.612167
15.916283,0.6631784583333333,mS/cm,25,Exp130_SEC,Signal,23.612301
15.919194,0.66329975,mS/cm,25,Exp130_SEC,Signal,23.612577
15.922106,0.6634210833333333,mS/cm,25,Exp130_SEC,Signal,23.612831
15.925017,0.663542375,mS/cm,25,Exp130_SEC,Signal,23.6131
15.927929,0.6636637083333333,mS/cm,25,Exp130_SEC,Signal,23.613262
15.93084,0.663785,mS/cm,25,Exp130_SEC,Signal,23.613449
15.933751,0.6639062916666667,mS/cm,25,Exp130_SEC,Signal,23.61372
15.936663,0.664027625,mS/cm,25,Exp130_SEC,Signal,23.613924
15.939574,0.6641489166666666,mS/cm,25,Exp130_SEC,Signal,23.613993
15.942486,0.6642702500000001,mS/cm,25,Exp130_SEC,Signal,23.614079
15.945397,0.6643915416666667,mS/cm,25,Exp130_SEC,Signal,23.614216
15.948309,0.664512875,mS/cm,25,Exp130_SEC,Signal,23.614311
15.951221,0.6646342083333333,mS/cm,25,Exp130_SEC,Signal,23.614506
15.954132,0.6647554999999999,mS/cm,25,Exp130_SEC,Signal,23.614597
15.957044,0.6648768333333334,mS/cm,25,Exp130_SEC,Signal,23.614719
15.959955,0.664998125,mS/cm,25,Exp130_SEC,Signal,23.615028
15.962867,0.6651194583333333,mS/cm,25,Exp130_SEC,Signal,23.615402
15.965778,0.66524075,mS/cm,25,Exp130_SEC,Signal,23.615559
15.96869,0.6653620833333334,mS/cm,25,Exp130_SEC,Signal,23.615658
15.971601,0.665483375,mS/cm,25,Exp130_SEC,Signal,23.615738
15.974513,0.6656047083333333,mS/cm,25,Exp130_SEC,Signal,23.615688
15.977425,0.6657260416666667,mS/cm,25,Exp130_SEC,Signal,23.615719
15.980336,0.6658473333333333,mS/cm,25,Exp130_SEC,Signal,23.615891
15.983248,0.6659686666666667,mS/cm,25,Exp130_SEC,Signal,23.616138
15.986159,0.6660899583333334,mS/cm,25,Exp130_SEC,Signal,23.616392
15.989071,0.6662112916666666,mS/cm,26,Exp130_SEC,Signal,23.616678
15.991982,0.6663325833333333,mS/cm,26,Exp130_SEC,Signal,23.616779
15.994894,0.6664539166666666,mS/cm,26,Exp130_SEC,Signal,23.616936
15.997807,0.6665752916666666,mS/cm,26,Exp130_SEC,Signal,23.617111
16.000717,0.6666965416666667,mS/cm,26,Exp130_SEC,Signal,23.61725
16.00363,0.6668179166666667,mS/cm,26,Exp130_SEC,Signal,23.617477
16.00654,0.6669391666666667,mS/cm,26,Exp130_SEC,Signal,23.617702
16.009453,0.6670605416666667,mS/cm,26,Exp130_SEC,Signal,23.617865
16.012363,0.6671817916666667,mS/cm,26,Exp130_SEC,Signal,23.618107
16.015276,0.6673031666666667,mS/cm,26,Exp130_SEC,Signal,23.61834
16.018187,0.6674244583333334,mS/cm,26,Exp130_SEC,Signal,23.618311
16.021099,0.6675457916666666,mS/cm,26,Exp130_SEC,Signal,23.618269
16.02401,0.6676670833333334,mS/cm,26,Exp130_SEC,Signal,23.618298
16.026922,0.6677884166666667,mS/cm,26,Exp130_SEC,Signal,23.618399
16.029833,0.6679097083333333,mS/cm,26,Exp130_SEC,Signal,23.618557
16.032743,0.6680309583333334,mS/cm,26,Exp130_SEC,Signal,23.618721
16.035656,0.6681523333333333,mS/cm,26,Exp130_SEC,Signal,23.618767
16.038567,0.668273625,mS/cm,26,Exp130_SEC,Signal,23.618793
16.041479,0.6683949583333333,mS/cm,26,Exp130_SEC,Signal,23.61886
16.04439,0.66851625,mS/cm,26,Exp130_SEC,Signal,23.619072
16.047302,0.6686375833333332,mS/cm,26,Exp130_SEC,Signal,23.619301
16.050213,0.668758875,mS/cm,26,Exp130_SEC,Signal,23.619535
16.053125,0.6688802083333334,mS/cm,26,Exp130_SEC,Signal,23.619734
16.056036,0.6690014999999999,mS/cm,26,Exp130_SEC,Signal,23.619898
16.058949,0.6691228749999999,mS/cm,26,Exp130_SEC,Signal,23.620188
16.061859,0.669244125,mS/cm,26,Exp130_SEC,Signal,23.620409
16.064772,0.6693655000000001,mS/cm,26,Exp130_SEC,Signal,23.620529
16.067682,0.66948675,mS/cm,26,Exp130_SEC,Signal,23.620615
16.070595,0.669608125,mS/cm,26,Exp130_SEC,Signal,23.620718
16.073505,0.6697293750000001,mS/cm,26,Exp130_SEC,Signal,23.620796
16.076418,0.66985075,mS/cm,26,Exp130_SEC,Signal,23.620918
16.079329,0.6699720416666667,mS/cm,26,Exp130_SEC,Signal,23.621086
16.082241,0.670093375,mS/cm,26,Exp130_SEC,Signal,23.621117
16.085152,0.6702146666666667,mS/cm,26,Exp130_SEC,Signal,23.621359
16.088064,0.6703359999999999,mS/cm,26,Exp130_SEC,Signal,23.621502
16.090975,0.6704572916666667,mS/cm,26,Exp130_SEC,Signal,23.621563
16.093887,0.670578625,mS/cm,26,Exp130_SEC,Signal,23.621662
16.096798,0.6706999166666666,mS/cm,26,Exp130_SEC,Signal,23.621805
16.09971,0.67082125,mS/cm,26,Exp130_SEC,Signal,23.621931
16.102621,0.6709425416666667,mS/cm,26,Exp130_SEC,Signal,23.622093
16.105534,0.6710639166666666,mS/cm,26,Exp130_SEC,Signal,23.622526
16.108444,0.6711851666666666,mS/cm,26,Exp130_SEC,Signal,23.622797
16.111357,0.6713065416666667,mS/cm,26,Exp130_SEC,Signal,23.623142
16.114267,0.6714277916666668,mS/cm,26,Exp130_SEC,Signal,23.623238
16.11718,0.6715491666666668,mS/cm,26,Exp130_SEC,Signal,23.623373
16.12009,0.6716704166666667,mS/cm,26,Exp130_SEC,Signal,23.623545
16.123003,0.6717917916666667,mS/cm,26,Exp130_SEC,Signal,23.623636
16.125914,0.6719130833333334,mS/cm,26,Exp130_SEC,Signal,23.623703
16.128826,0.6720344166666666,mS/cm,26,Exp130_SEC,Signal,23.624023
16.131737,0.6721557083333334,mS/cm,26,Exp130_SEC,Signal,23.624165
16.134649,0.6722770416666667,mS/cm,26,Exp130_SEC,Signal,23.624079
16.13756,0.6723983333333333,mS/cm,26,Exp130_SEC,Signal,23.624102
16.140472,0.6725196666666666,mS/cm,26,Exp130_SEC,Signal,23.624323
16.143383,0.6726409583333334,mS/cm,26,Exp130_SEC,Signal,23.624607
16.146296,0.6727623333333334,mS/cm,26,Exp130_SEC,Signal,23.624844
16.149206,0.6728835833333333,mS/cm,26,Exp130_SEC,Signal,23.625143
16.152119,0.6730049583333333,mS/cm,26,Exp130_SEC,Signal,23.625662
16.155029,0.6731262083333333,mS/cm,26,Exp130_SEC,Signal,23.625813
16.157942,0.6732475833333332,mS/cm,26,Exp130_SEC,Signal,23.625952
16.160852,0.6733688333333333,mS/cm,26,Exp130_SEC,Signal,23.626049
16.163765,0.6734902083333334,mS/cm,26,Exp130_SEC,Signal,23.626307
16.166676,0.6736114999999999,mS/cm,26,Exp130_SEC,Signal,23.626562
16.169588,0.6737328333333333,mS/cm,26,Exp130_SEC,Signal,23.626699
16.172499,0.673854125,mS/cm,26,Exp130_SEC,Signal,23.626837
16.175411,0.6739754583333334,mS/cm,26,Exp130_SEC,Signal,23.626953
16.178322,0.67409675,mS/cm,26,Exp130_SEC,Signal,23.627161
16.181234,0.6742180833333333,mS/cm,26,Exp130_SEC,Signal,23.627357
16.184145,0.6743393750000001,mS/cm,26,Exp130_SEC,Signal,23.627516
16.187057,0.6744607083333333,mS/cm,26,Exp130_SEC,Signal,23.627855
16.189968,0.674582,mS/cm,26,Exp130_SEC,Signal,23.628235
16.192881,0.674703375,mS/cm,26,Exp130_SEC,Signal,23.628517
16.195791,0.674824625,mS/cm,26,Exp130_SEC,Signal,23.628771
16.198704,0.6749459999999999,mS/cm,26,Exp130_SEC,Signal,23.628986
16.201614,0.67506725,mS/cm,26,Exp130_SEC,Signal,23.629379
16.204527,0.675188625,mS/cm,26,Exp130_SEC,Signal,23.629608
16.207438,0.6753099166666666,mS/cm,26,Exp130_SEC,Signal,23.629835
16.21035,0.6754312499999999,mS/cm,26,Exp130_SEC,Signal,23.630033
16.213261,0.6755525416666667,mS/cm,26,Exp130_SEC,Signal,23.630196
16.216173,0.6756738750000001,mS/cm,26,Exp130_SEC,Signal,23.630413
16.219084,0.6757951666666666,mS/cm,26,Exp130_SEC,Signal,23.630789
16.221996,0.6759165,mS/cm,26,Exp130_SEC,Signal,23.631124
16.224907,0.6760377916666668,mS/cm,26,Exp130_SEC,Signal,23.631466
16.227819,0.676159125,mS/cm,26,Exp130_SEC,Signal,23.631693
16.23073,0.6762804166666667,mS/cm,26,Exp130_SEC,Signal,23.631847
16.233643,0.6764017916666667,mS/cm,26,Exp130_SEC,Signal,23.632153
16.236553,0.6765230416666667,mS/cm,26,Exp130_SEC,Signal,23.632437
16.239464,0.6766443333333334,mS/cm,26,Exp130_SEC,Signal,23.632561
16.242376,0.6767656666666667,mS/cm,26,Exp130_SEC,Signal,23.632713
16.245287,0.6768869583333333,mS/cm,26,Exp130_SEC,Signal,23.633224
16.248199,0.6770082916666667,mS/cm,26,Exp130_SEC,Signal,23.633606
16.25111,0.6771295833333334,mS/cm,26,Exp130_SEC,Signal,23.633837
16.254023,0.6772509583333334,mS/cm,26,Exp130_SEC,Signal,23.634151
16.256933,0.6773722083333333,mS/cm,26,Exp130_SEC,Signal,23.634422
16.259846,0.6774935833333333,mS/cm,26,Exp130_SEC,Signal,23.634607
16.262756,0.6776148333333333,mS/cm,26,Exp130_SEC,Signal,23.634748
16.265669,0.6777362083333333,mS/cm,26,Exp130_SEC,Signal,23.634796
16.268579,0.6778574583333333,mS/cm,26,Exp130_SEC,Signal,23.634979
16.271492,0.6779788333333333,mS/cm,26,Exp130_SEC,Signal,23.635244
16.274403,0.6781001249999999,mS/cm,26,Exp130_SEC,Signal,23.63567
16.277315,0.6782214583333334,mS/cm,26,Exp130_SEC,Signal,23.635925
16.280226,0.67834275,mS/cm,26,Exp130_SEC,Signal,23.636049
16.283138,0.6784640833333334,mS/cm,26,Exp130_SEC,Signal,23.636156
16.286049,0.6785853749999999,mS/cm,26,Exp130_SEC,Signal,23.636282
16.288961,0.6787067083333334,mS/cm,26,Exp130_SEC,Signal,23.636398
16.291872,0.6788280000000001,mS/cm,26,Exp130_SEC,Signal,23.636505
16.294785,0.6789493750000001,mS/cm,26,Exp130_SEC,Signal,23.636501
16.297695,0.679070625,mS/cm,26,Exp130_SEC,Signal,23.636587
16.300608,0.679192,mS/cm,26,Exp130_SEC,Signal,23.636606
16.303518,0.67931325,mS/cm,26,Exp130_SEC,Signal,23.636574
16.306431,0.679434625,mS/cm,26,Exp130_SEC,Signal,23.636602
16.309341,0.679555875,mS/cm,26,Exp130_SEC,Signal,23.636793
16.312254,0.67967725,mS/cm,26,Exp130_SEC,Signal,23.637123
16.315165,0.6797985416666666,mS/cm,26,Exp130_SEC,Signal,23.637304
16.318077,0.679919875,mS/cm,26,Exp130_SEC,Signal,23.637356
16.320988,0.6800411666666667,mS/cm,26,Exp130_SEC,Signal,23.637428
16.3239,0.6801624999999999,mS/cm,26,Exp130_SEC,Signal,23.637594
16.326811,0.6802837916666666,mS/cm,26,Exp130_SEC,Signal,23.637712
16.329723,0.680405125,mS/cm,26,Exp130_SEC,Signal,23.637735
16.332634,0.6805264166666666,mS/cm,26,Exp130_SEC,Signal,23.637716
16.335546,0.68064775,mS/cm,26,Exp130_SEC,Signal,23.637651
16.338457,0.6807690416666666,mS/cm,26,Exp130_SEC,Signal,23.637777
16.34137,0.6808904166666667,mS/cm,26,Exp130_SEC,Signal,23.637678
16.34428,0.6810116666666667,mS/cm,26,Exp130_SEC,Signal,23.637638
16.347193,0.6811330416666667,mS/cm,26,Exp130_SEC,Signal,23.637705
16.350103,0.6812542916666667,mS/cm,26,Exp130_SEC,Signal,23.637865
16.353016,0.6813756666666667,mS/cm,26,Exp130_SEC,Signal,23.638037
