mL,Sample,Channel,Time,Normalization,Value
0.9650001,1,2475ChA ex280/em350,3.216667,Signal,0.4267825999999999
0.9675,1,2475ChA ex280/em350,3.225,Signal,0.503931
0.9699999,1,2475ChA ex280/em350,3.233333,Signal,0.5908451
0.9725001,1,2475ChA ex280/em350,3.241667,Signal,0.682642
0.975,1,2475ChA ex280/em350,3.25,Signal,0.7842045
0.9774999,1,2475ChA ex280/em350,3.258333,Signal,0.8965092
0.9800001,1,2475ChA ex280/em350,3.266667,Signal,1.019556
0.9825,1,2475ChA ex280/em350,3.275,Signal,1.154322
0.9849999,1,2475ChA ex280/em350,3.283333,Signal,1.301783
0.9875001,1,2475ChA ex280/em350,3.291667,Signal,1.4658449999999998
0.99,1,2475ChA ex280/em350,3.3,Signal,1.651392
0.9924999,1,2475ChA ex280/em350,3.308333,Signal,1.865259
0.9950001,1,2475ChA ex280/em350,3.316667,Signal,2.121119
0.9975,1,2475ChA ex280/em350,3.325,Signal,2.430689
0.9999999,1,2475ChA ex280/em350,3.333333,Signal,2.811548
1.0025001,1,2475ChA ex280/em350,3.341667,Signal,3.283228
1.005,1,2475ChA ex280/em350,3.35,Signal,3.868189
1.0074999,1,2475ChA ex280/em350,3.358333,Signal,4.585962
1.0100001,1,2475ChA ex280/em350,3.366667,Signal,5.455103
1.0125,1,2475ChA ex280/em350,3.375,Signal,6.493189
1.0149999,1,2475ChA ex280/em350,3.383333,Signal,7.712915
1.0175001,1,2475ChA ex280/em350,3.391667,Signal,9.115259
1.02,1,2475ChA ex280/em350,3.4,Signal,10.69534
1.0224999,1,2475ChA ex280/em350,3.408333,Signal,12.43752
1.0250001,1,2475ChA ex280/em350,3.416667,Signal,14.31155
1.0275,1,2475ChA ex280/em350,3.425,Signal,16.27932
1.0299999,1,2475ChA ex280/em350,3.433333,Signal,18.28616
1.0325001,1,2475ChA ex280/em350,3.441667,Signal,20.28225
1.035,1,2475ChA ex280/em350,3.45,Signal,22.20803
1.0374999,1,2475ChA ex280/em350,3.458333,Signal,24.00686
1.0400001,1,2475ChA ex280/em350,3.466667,Signal,25.63479
1.0425,1,2475ChA ex280/em350,3.475,Signal,27.05569
1.0449999,1,2475ChA ex280/em350,3.483333,Signal,28.24417
1.0475001,1,2475ChA ex280/em350,3.491667,Signal,29.19045
1.05,1,2475ChA ex280/em350,3.5,Signal,29.90432
1.0524999,1,2475ChA ex280/em350,3.508333,Signal,30.39456
1.0550001,1,2475ChA ex280/em350,3.516667,Signal,30.68557
1.0575,1,2475ChA ex280/em350,3.525,Signal,30.8096
1.0599999,1,2475ChA ex280/em350,3.533333,Signal,30.79788
1.0625001,1,2475ChA ex280/em350,3.541667,Signal,30.68069
1.065,1,2475ChA ex280/em350,3.55,Signal,30.49417
1.0674999,1,2475ChA ex280/em350,3.558333,Signal,30.25784
1.0700001,1,2475ChA ex280/em350,3.566667,Signal,30.001
1.0725,1,2475ChA ex280/em350,3.575,Signal,29.73831
1.0749999,1,2475ChA ex280/em350,3.583333,Signal,29.47952
1.0775001,1,2475ChA ex280/em350,3.591667,Signal,29.23928
1.08,1,2475ChA ex280/em350,3.6,Signal,29.02151
1.0824999,1,2475ChA ex280/em350,3.608333,Signal,28.82815
1.0850001,1,2475ChA ex280/em350,3.616667,Signal,28.66311
1.0875,1,2475ChA ex280/em350,3.625,Signal,28.52932
1.0899999,1,2475ChA ex280/em350,3.633333,Signal,28.42483
1.0925001,1,2475ChA ex280/em350,3.641667,Signal,28.35354
1.095,1,2475ChA ex280/em350,3.65,Signal,28.31643
1.0974999,1,2475ChA ex280/em350,3.658333,Signal,28.31252
1.1000001,1,2475ChA ex280/em350,3.666667,Signal,28.34085
1.1025,1,2475ChA ex280/em350,3.675,Signal,28.40432
1.1049999,1,2475ChA ex280/em350,3.683333,Signal,28.49221
1.1075001,1,2475ChA ex280/em350,3.691667,Signal,28.60647
1.11,1,2475ChA ex280/em350,3.7,Signal,28.7471
1.1124999,1,2475ChA ex280/em350,3.708333,Signal,28.9053
1.1150001,1,2475ChA ex280/em350,3.716667,Signal,29.08303
1.1175,1,2475ChA ex280/em350,3.725,Signal,29.27542
1.1199999,1,2475ChA ex280/em350,3.733333,Signal,29.48147
1.1225001,1,2475ChA ex280/em350,3.741667,Signal,29.70706
1.125,1,2475ChA ex280/em350,3.75,Signal,29.94924
1.1274999,1,2475ChA ex280/em350,3.758333,Signal,30.21096
1.1300001,1,2475ChA ex280/em350,3.766667,Signal,30.49612
1.1325,1,2475ChA ex280/em350,3.775,Signal,30.80081
1.1349999,1,2475ChA ex280/em350,3.783333,Signal,31.13186
1.1375001,1,2475ChA ex280/em350,3.791667,Signal,31.4844
1.14,1,2475ChA ex280/em350,3.8,Signal,31.86038
1.1424999,1,2475ChA ex280/em350,3.808333,Signal,32.25296
1.1450001,1,2475ChA ex280/em350,3.816667,Signal,32.66018
1.1475,1,2475ChA ex280/em350,3.825,Signal,33.08206
1.1499999,1,2475ChA ex280/em350,3.833333,Signal,33.51175
1.1525001,1,2475ChA ex280/em350,3.841667,Signal,33.95901
1.155,1,2475ChA ex280/em350,3.85,Signal,34.418
1.1574999,1,2475ChA ex280/em350,3.858333,Signal,34.89358
1.1600001,1,2475ChA ex280/em350,3.866667,Signal,35.38968
1.1625,1,2475ChA ex280/em350,3.875,Signal,35.90139
1.1649999,1,2475ChA ex280/em350,3.883333,Signal,36.43167
1.1675001,1,2475ChA ex280/em350,3.891667,Signal,36.98147
1.17,1,2475ChA ex280/em350,3.9,Signal,37.54397
1.1724999,1,2475ChA ex280/em350,3.908333,Signal,38.11917
1.1750001,1,2475ChA ex280/em350,3.916667,Signal,38.70803
1.1775,1,2475ChA ex280/em350,3.925,Signal,39.30667
1.1799999,1,2475ChA ex280/em350,3.933333,Signal,39.92288
1.1825001,1,2475ChA ex280/em350,3.941667,Signal,40.55471
1.185,1,2475ChA ex280/em350,3.95,Signal,41.20218
1.1874999,1,2475ChA ex280/em350,3.958333,Signal,41.86624
1.1900001,1,2475ChA ex280/em350,3.966667,Signal,42.5469
1.1925,1,2475ChA ex280/em350,3.975,Signal,43.24221
1.1949999,1,2475ChA ex280/em350,3.983333,Signal,43.95022
1.1975001,1,2475ChA ex280/em350,3.991667,Signal,44.67483
1.2,1,2475ChA ex280/em350,4.0,Signal,45.41507
1.2024999,1,2475ChA ex280/em350,4.008333,Signal,46.17385
1.2050001,1,2475ChA ex280/em350,4.016667,Signal,46.9551
1.2075,1,2475ChA ex280/em350,4.025,Signal,47.75979
1.2099999,1,2475ChA ex280/em350,4.033333,Signal,48.58889
1.2125001,1,2475ChA ex280/em350,4.041667,Signal,49.44143
1.215,1,2475ChA ex280/em350,4.05,Signal,50.30667
1.2174999,1,2475ChA ex280/em350,4.058333,Signal,51.18948
1.2200001,1,2475ChA ex280/em350,4.066667,Signal,52.0801
1.2225,1,2475ChA ex280/em350,4.075,Signal,52.97561
1.2249999,1,2475ChA ex280/em350,4.083333,Signal,53.88479
1.2275001,1,2475ChA ex280/em350,4.091667,Signal,54.80569
1.23,1,2475ChA ex280/em350,4.1,Signal,55.74612
1.2324999,1,2475ChA ex280/em350,4.108333,Signal,56.7051
1.2350001,1,2475ChA ex280/em350,4.116667,Signal,57.69241
1.2375,1,2475ChA ex280/em350,4.125,Signal,58.7051
1.2399999,1,2475ChA ex280/em350,4.133333,Signal,59.73928
1.2425001,1,2475ChA ex280/em350,4.141667,Signal,60.79593
1.245,1,2475ChA ex280/em350,4.15,Signal,61.87014
1.2474999,1,2475ChA ex280/em350,4.158333,Signal,62.95999
1.2500001,1,2475ChA ex280/em350,4.166667,Signal,64.06545
1.2525,1,2475ChA ex280/em350,4.175,Signal,65.18752
1.2549999,1,2475ChA ex280/em350,4.183333,Signal,66.33205
1.2575001,1,2475ChA ex280/em350,4.191667,Signal,67.49319
1.26,1,2475ChA ex280/em350,4.2,Signal,68.67287
1.2624999,1,2475ChA ex280/em350,4.208333,Signal,69.87405
1.2650001,1,2475ChA ex280/em350,4.216667,Signal,71.10159
1.2675,1,2475ChA ex280/em350,4.225,Signal,72.3467
1.2699999,1,2475ChA ex280/em350,4.233333,Signal,73.61623
1.2725001,1,2475ChA ex280/em350,4.241667,Signal,74.90823
1.275,1,2475ChA ex280/em350,4.25,Signal,76.22073
1.2774999,1,2475ChA ex280/em350,4.258333,Signal,77.55471
1.2800001,1,2475ChA ex280/em350,4.266667,Signal,78.91604
1.2825,1,2475ChA ex280/em350,4.275,Signal,80.29494
1.2849999,1,2475ChA ex280/em350,4.283333,Signal,81.69631
1.2875001,1,2475ChA ex280/em350,4.291667,Signal,83.12209
1.29,1,2475ChA ex280/em350,4.3,Signal,84.56545
1.2924999,1,2475ChA ex280/em350,4.308333,Signal,86.03518
1.2950001,1,2475ChA ex280/em350,4.316667,Signal,87.52639
1.2975,1,2475ChA ex280/em350,4.325,Signal,89.04397
1.2999999,1,2475ChA ex280/em350,4.333333,Signal,90.58694
1.3025001,1,2475ChA ex280/em350,4.341667,Signal,92.1592
1.305,1,2475ChA ex280/em350,4.35,Signal,93.75393
1.3074999,1,2475ChA ex280/em350,4.358333,Signal,95.38674
1.3100001,1,2475ChA ex280/em350,4.366667,Signal,97.04787
1.3125,1,2475ChA ex280/em350,4.375,Signal,98.73928
1.3149999,1,2475ChA ex280/em350,4.383333,Signal,100.4531
1.3175001,1,2475ChA ex280/em350,4.391667,Signal,102.1953
1.32,1,2475ChA ex280/em350,4.4,Signal,103.959
1.3224999,1,2475ChA ex280/em350,4.408333,Signal,105.7403
1.3250001,1,2475ChA ex280/em350,4.416667,Signal,107.5479
1.3275,1,2475ChA ex280/em350,4.425,Signal,109.3692
1.3299999,1,2475ChA ex280/em350,4.433333,Signal,111.2178
1.3325001,1,2475ChA ex280/em350,4.441667,Signal,113.0957
1.335,1,2475ChA ex280/em350,4.45,Signal,115.002
1.3374999,1,2475ChA ex280/em350,4.458333,Signal,116.9375
1.3400001,1,2475ChA ex280/em350,4.466667,Signal,118.9092
1.3425,1,2475ChA ex280/em350,4.475,Signal,120.9102
1.3449999,1,2475ChA ex280/em350,4.483333,Signal,122.9424
1.3475001,1,2475ChA ex280/em350,4.491667,Signal,125.0088
1.35,1,2475ChA ex280/em350,4.5,Signal,127.0987
1.3524999,1,2475ChA ex280/em350,4.508333,Signal,129.2207
1.3550001,1,2475ChA ex280/em350,4.516667,Signal,131.376
1.3575,1,2475ChA ex280/em350,4.525,Signal,133.5596
1.3599999,1,2475ChA ex280/em350,4.533333,Signal,135.7686
1.3625001,1,2475ChA ex280/em350,4.541667,Signal,138.0098
1.365,1,2475ChA ex280/em350,4.55,Signal,140.2647
1.3674999,1,2475ChA ex280/em350,4.558333,Signal,142.544
1.3700001,1,2475ChA ex280/em350,4.566667,Signal,144.8399
1.3725,1,2475ChA ex280/em350,4.575,Signal,147.1534
1.3749999,1,2475ChA ex280/em350,4.583333,Signal,149.4844
1.3775001,1,2475ChA ex280/em350,4.591667,Signal,151.8428
1.38,1,2475ChA ex280/em350,4.6,Signal,154.2285
1.3824999,1,2475ChA ex280/em350,4.608333,Signal,156.6475
1.3850001,1,2475ChA ex280/em350,4.616667,Signal,159.1045
1.3875,1,2475ChA ex280/em350,4.625,Signal,161.5938
1.3899998999999998,1,2475ChA ex280/em350,4.633333,Signal,164.1162
1.3925001,1,2475ChA ex280/em350,4.641667,Signal,166.668
1.395,1,2475ChA ex280/em350,4.65,Signal,169.2451
1.3974999,1,2475ChA ex280/em350,4.658333,Signal,171.8428
1.4000001,1,2475ChA ex280/em350,4.666667,Signal,174.4629
1.4025,1,2475ChA ex280/em350,4.675,Signal,177.1026
1.4049999,1,2475ChA ex280/em350,4.683333,Signal,179.7598
1.4075001,1,2475ChA ex280/em350,4.691667,Signal,182.4375
1.41,1,2475ChA ex280/em350,4.7,Signal,185.1348
1.4124999,1,2475ChA ex280/em350,4.708333,Signal,187.8535
1.4150001,1,2475ChA ex280/em350,4.716667,Signal,190.5899
1.4175,1,2475ChA ex280/em350,4.725,Signal,193.3369
1.4199999,1,2475ChA ex280/em350,4.733333,Signal,196.0938
1.4225001,1,2475ChA ex280/em350,4.741667,Signal,198.8633
1.425,1,2475ChA ex280/em350,4.75,Signal,201.6348
1.4274999,1,2475ChA ex280/em350,4.758333,Signal,204.4102
1.4300001,1,2475ChA ex280/em350,4.766667,Signal,207.1983
1.4325,1,2475ChA ex280/em350,4.775,Signal,209.9991
1.4349999,1,2475ChA ex280/em350,4.783333,Signal,212.8135
1.4375001,1,2475ChA ex280/em350,4.791667,Signal,215.6514
1.44,1,2475ChA ex280/em350,4.8,Signal,218.5069
1.4424999,1,2475ChA ex280/em350,4.808333,Signal,221.3731
1.4450001,1,2475ChA ex280/em350,4.816667,Signal,224.2549
1.4475,1,2475ChA ex280/em350,4.825,Signal,227.1367
1.4499999,1,2475ChA ex280/em350,4.833333,Signal,230.0215
1.4525001,1,2475ChA ex280/em350,4.841667,Signal,232.8985
1.455,1,2475ChA ex280/em350,4.85,Signal,235.7705
1.4574999,1,2475ChA ex280/em350,4.858333,Signal,238.6426
1.4600001,1,2475ChA ex280/em350,4.866667,Signal,241.5088
1.4625,1,2475ChA ex280/em350,4.875,Signal,244.3672
1.4649999,1,2475ChA ex280/em350,4.883333,Signal,247.2188
1.4675001,1,2475ChA ex280/em350,4.891667,Signal,250.0596
1.47,1,2475ChA ex280/em350,4.9,Signal,252.8965
1.4724999,1,2475ChA ex280/em350,4.908333,Signal,255.7159
1.4750001,1,2475ChA ex280/em350,4.916667,Signal,258.5254
1.4775,1,2475ChA ex280/em350,4.925,Signal,261.3213
1.4799999,1,2475ChA ex280/em350,4.933333,Signal,264.1035
1.4825001,1,2475ChA ex280/em350,4.941667,Signal,266.875
1.485,1,2475ChA ex280/em350,4.95,Signal,269.6241
1.4874999,1,2475ChA ex280/em350,4.958333,Signal,272.3575
1.4900001,1,2475ChA ex280/em350,4.966667,Signal,275.0684
1.4925000000000002,1,2475ChA ex280/em350,4.975,Signal,277.7588
1.4949999,1,2475ChA ex280/em350,4.983333,Signal,280.4307
1.4975001,1,2475ChA ex280/em350,4.991667,Signal,283.0772
1.5,1,2475ChA ex280/em350,5.0,Signal,285.7002
1.5024999,1,2475ChA ex280/em350,5.008333,Signal,288.3037
1.5050001,1,2475ChA ex280/em350,5.016667,Signal,290.8721
1.5075,1,2475ChA ex280/em350,5.025,Signal,293.4053
1.5099999,1,2475ChA ex280/em350,5.033333,Signal,295.8916
1.5125001,1,2475ChA ex280/em350,5.041667,Signal,298.3311
1.515,1,2475ChA ex280/em350,5.05,Signal,300.7129
1.5174999,1,2475ChA ex280/em350,5.058333,Signal,303.0352
1.5200001,1,2475ChA ex280/em350,5.066667,Signal,305.295
1.5225,1,2475ChA ex280/em350,5.075,Signal,307.4883
1.5249999,1,2475ChA ex280/em350,5.083333,Signal,309.6153
1.5275001,1,2475ChA ex280/em350,5.091667,Signal,311.668
1.53,1,2475ChA ex280/em350,5.1,Signal,313.6534
1.5324999,1,2475ChA ex280/em350,5.108333,Signal,315.5635
1.5350001,1,2475ChA ex280/em350,5.116667,Signal,317.3965
1.5375,1,2475ChA ex280/em350,5.125,Signal,319.1514
1.5399999,1,2475ChA ex280/em350,5.133333,Signal,320.8379
1.5425000999999998,1,2475ChA ex280/em350,5.141667,Signal,322.4424
1.545,1,2475ChA ex280/em350,5.15,Signal,323.9629
1.5474999,1,2475ChA ex280/em350,5.158333,Signal,325.4112
1.5500001,1,2475ChA ex280/em350,5.166667,Signal,326.7823
1.5525,1,2475ChA ex280/em350,5.175,Signal,328.0723
1.5549999,1,2475ChA ex280/em350,5.183333,Signal,329.2784
1.5575001,1,2475ChA ex280/em350,5.191667,Signal,330.4014
1.56,1,2475ChA ex280/em350,5.2,Signal,331.4453
1.5624999,1,2475ChA ex280/em350,5.208333,Signal,332.3838
1.5650001,1,2475ChA ex280/em350,5.216667,Signal,333.2168
1.5675,1,2475ChA ex280/em350,5.225,Signal,333.9492
1.5699999,1,2475ChA ex280/em350,5.233333,Signal,334.5606
1.5725001,1,2475ChA ex280/em350,5.241667,Signal,335.0489
1.5750000000000002,1,2475ChA ex280/em350,5.25,Signal,335.4092
1.5774998999999998,1,2475ChA ex280/em350,5.258333,Signal,335.6436
1.5800001,1,2475ChA ex280/em350,5.266667,Signal,335.7461
1.5825,1,2475ChA ex280/em350,5.275,Signal,335.7168
1.5849999,1,2475ChA ex280/em350,5.283333,Signal,335.5616
1.5875001,1,2475ChA ex280/em350,5.291667,Signal,335.2754
1.59,1,2475ChA ex280/em350,5.3,Signal,334.8584
1.5924999,1,2475ChA ex280/em350,5.308333,Signal,334.3184
1.5950001,1,2475ChA ex280/em350,5.316667,Signal,333.6475
1.5975,1,2475ChA ex280/em350,5.325,Signal,332.8535
1.5999998999999998,1,2475ChA ex280/em350,5.333333,Signal,331.92
1.6025001,1,2475ChA ex280/em350,5.341667,Signal,330.8741
1.605,1,2475ChA ex280/em350,5.35,Signal,329.6992
1.6074999,1,2475ChA ex280/em350,5.358333,Signal,328.4063
1.6100001,1,2475ChA ex280/em350,5.366667,Signal,326.9991
1.6125,1,2475ChA ex280/em350,5.375,Signal,325.4746
1.6149999,1,2475ChA ex280/em350,5.383333,Signal,323.8223
1.6175001,1,2475ChA ex280/em350,5.391667,Signal,322.044
1.62,1,2475ChA ex280/em350,5.4,Signal,320.1348
1.6224999,1,2475ChA ex280/em350,5.408333,Signal,318.0791
1.6250000999999998,1,2475ChA ex280/em350,5.416667,Signal,315.8916
1.6275,1,2475ChA ex280/em350,5.425,Signal,313.5733
1.6299999,1,2475ChA ex280/em350,5.433333,Signal,311.1407
1.6325001,1,2475ChA ex280/em350,5.441667,Signal,308.5889
1.635,1,2475ChA ex280/em350,5.45,Signal,305.9414
1.6374999,1,2475ChA ex280/em350,5.458333,Signal,303.2041
1.6400001,1,2475ChA ex280/em350,5.466667,Signal,300.3711
1.6425,1,2475ChA ex280/em350,5.475,Signal,297.4405
1.6449999,1,2475ChA ex280/em350,5.483333,Signal,294.4248
1.6475001,1,2475ChA ex280/em350,5.491667,Signal,291.3213
1.65,1,2475ChA ex280/em350,5.5,Signal,288.1241
1.6524999,1,2475ChA ex280/em350,5.508333,Signal,284.8448
1.6550001,1,2475ChA ex280/em350,5.516667,Signal,281.4981
1.6575000000000002,1,2475ChA ex280/em350,5.525,Signal,278.0752
1.6599999,1,2475ChA ex280/em350,5.533333,Signal,274.584
1.6625001,1,2475ChA ex280/em350,5.541667,Signal,271.0254
1.665,1,2475ChA ex280/em350,5.55,Signal,267.4092
1.6674999,1,2475ChA ex280/em350,5.558333,Signal,263.7373
1.6700001,1,2475ChA ex280/em350,5.566667,Signal,260.0078
1.6725,1,2475ChA ex280/em350,5.575,Signal,256.2315
1.6749999,1,2475ChA ex280/em350,5.583333,Signal,252.42
1.6775001,1,2475ChA ex280/em350,5.591667,Signal,248.5684
1.6800000000000002,1,2475ChA ex280/em350,5.6,Signal,244.6973
1.6824998999999998,1,2475ChA ex280/em350,5.608333,Signal,240.8037
1.6850001,1,2475ChA ex280/em350,5.616667,Signal,236.8994
1.6875,1,2475ChA ex280/em350,5.625,Signal,232.9795
1.6899999,1,2475ChA ex280/em350,5.633333,Signal,229.0596
1.6925001,1,2475ChA ex280/em350,5.641667,Signal,225.1397
1.695,1,2475ChA ex280/em350,5.65,Signal,221.2207
1.6974999,1,2475ChA ex280/em350,5.658333,Signal,217.3116
1.7000001,1,2475ChA ex280/em350,5.666667,Signal,213.4063
1.7025,1,2475ChA ex280/em350,5.675,Signal,209.5147
1.7049999,1,2475ChA ex280/em350,5.683333,Signal,205.6397
1.7075001,1,2475ChA ex280/em350,5.691667,Signal,201.7793
1.71,1,2475ChA ex280/em350,5.7,Signal,197.9424
1.7124999,1,2475ChA ex280/em350,5.708333,Signal,194.1377
1.7150001,1,2475ChA ex280/em350,5.716667,Signal,190.3575
1.7175,1,2475ChA ex280/em350,5.725,Signal,186.6192
1.7199999,1,2475ChA ex280/em350,5.733333,Signal,182.9258
1.7225001,1,2475ChA ex280/em350,5.741667,Signal,179.2764
1.725,1,2475ChA ex280/em350,5.75,Signal,175.6739
1.7274999,1,2475ChA ex280/em350,5.758333,Signal,172.1221
1.7300000999999998,1,2475ChA ex280/em350,5.766667,Signal,168.6143
1.7325,1,2475ChA ex280/em350,5.775,Signal,165.1534
1.7349999,1,2475ChA ex280/em350,5.783333,Signal,161.7344
1.7375001,1,2475ChA ex280/em350,5.791667,Signal,158.3633
1.74,1,2475ChA ex280/em350,5.8,Signal,155.0381
1.7424999,1,2475ChA ex280/em350,5.808333,Signal,151.7617
1.7450001,1,2475ChA ex280/em350,5.816667,Signal,148.5381
1.7475,1,2475ChA ex280/em350,5.825,Signal,145.3731
1.7499999,1,2475ChA ex280/em350,5.833333,Signal,142.2686
1.7525001,1,2475ChA ex280/em350,5.841667,Signal,139.2276
1.755,1,2475ChA ex280/em350,5.85,Signal,136.2559
1.7574999,1,2475ChA ex280/em350,5.858333,Signal,133.3438
1.7600001,1,2475ChA ex280/em350,5.866667,Signal,130.4951
1.7625000000000002,1,2475ChA ex280/em350,5.875,Signal,127.6983
1.7649998999999998,1,2475ChA ex280/em350,5.883333,Signal,124.9561
1.7675001,1,2475ChA ex280/em350,5.891667,Signal,122.2598
1.77,1,2475ChA ex280/em350,5.9,Signal,119.6094
1.7724999,1,2475ChA ex280/em350,5.908333,Signal,116.9971
1.7750001,1,2475ChA ex280/em350,5.916667,Signal,114.4385
1.7775,1,2475ChA ex280/em350,5.925,Signal,111.9209
1.7799999,1,2475ChA ex280/em350,5.933333,Signal,109.4502
1.7825001,1,2475ChA ex280/em350,5.941667,Signal,107.0352
1.785,1,2475ChA ex280/em350,5.95,Signal,104.667
1.7874998999999998,1,2475ChA ex280/em350,5.958333,Signal,102.3535
1.7900001,1,2475ChA ex280/em350,5.966667,Signal,100.0967
1.7925,1,2475ChA ex280/em350,5.975,Signal,97.89455
1.7949999,1,2475ChA ex280/em350,5.983333,Signal,95.74416
1.7975001,1,2475ChA ex280/em350,5.991667,Signal,93.64358
1.8,1,2475ChA ex280/em350,6.0,Signal,91.58694
1.8024999,1,2475ChA ex280/em350,6.008333,Signal,89.57424
1.8050001,1,2475ChA ex280/em350,6.016667,Signal,87.59866
1.8075,1,2475ChA ex280/em350,6.025,Signal,85.65725
1.8099999,1,2475ChA ex280/em350,6.033333,Signal,83.74319
1.8125001,1,2475ChA ex280/em350,6.041667,Signal,81.86916
1.815,1,2475ChA ex280/em350,6.05,Signal,80.02444
1.8174999,1,2475ChA ex280/em350,6.058333,Signal,78.21584
1.8200001,1,2475ChA ex280/em350,6.066667,Signal,76.45022
1.8225,1,2475ChA ex280/em350,6.075,Signal,74.71584
1.8249999,1,2475ChA ex280/em350,6.083333,Signal,73.02346
1.8275001,1,2475ChA ex280/em350,6.091667,Signal,71.37209
1.83,1,2475ChA ex280/em350,6.1,Signal,69.76272
1.8324999,1,2475ChA ex280/em350,6.108333,Signal,68.18655
1.8350001,1,2475ChA ex280/em350,6.116667,Signal,66.65139
1.8375,1,2475ChA ex280/em350,6.125,Signal,65.15334
1.8399999,1,2475ChA ex280/em350,6.133333,Signal,63.6885
1.8425001,1,2475ChA ex280/em350,6.141667,Signal,62.25882
1.845,1,2475ChA ex280/em350,6.15,Signal,60.8594
1.8474999,1,2475ChA ex280/em350,6.158333,Signal,59.4971
1.8500001,1,2475ChA ex280/em350,6.166667,Signal,58.16897
1.8525,1,2475ChA ex280/em350,6.175,Signal,56.8721
1.8549999,1,2475ChA ex280/em350,6.183333,Signal,55.6094
1.8575001,1,2475ChA ex280/em350,6.191667,Signal,54.38382
1.86,1,2475ChA ex280/em350,6.2,Signal,53.18948
1.8624999,1,2475ChA ex280/em350,6.208333,Signal,52.0303
1.8650001,1,2475ChA ex280/em350,6.216667,Signal,50.90042
1.8675,1,2475ChA ex280/em350,6.225,Signal,49.8096
1.8699999,1,2475ChA ex280/em350,6.233333,Signal,48.74807
1.8725001,1,2475ChA ex280/em350,6.241667,Signal,47.72073
1.875,1,2475ChA ex280/em350,6.25,Signal,46.72268
1.8774999,1,2475ChA ex280/em350,6.258333,Signal,45.75393
1.8800001,1,2475ChA ex280/em350,6.266667,Signal,44.8135
1.8825,1,2475ChA ex280/em350,6.275,Signal,43.89944
1.8849999,1,2475ChA ex280/em350,6.283333,Signal,43.0176
1.8875001,1,2475ChA ex280/em350,6.291667,Signal,42.16116
1.89,1,2475ChA ex280/em350,6.3,Signal,41.33499
1.8924999,1,2475ChA ex280/em350,6.308333,Signal,40.53323
1.8950001,1,2475ChA ex280/em350,6.316667,Signal,39.76077
1.8975,1,2475ChA ex280/em350,6.325,Signal,39.01077
1.8999999,1,2475ChA ex280/em350,6.333333,Signal,38.2803
1.9025001,1,2475ChA ex280/em350,6.341667,Signal,37.56643
1.905,1,2475ChA ex280/em350,6.35,Signal,36.87112
1.9074999,1,2475ChA ex280/em350,6.358333,Signal,36.19241
1.9100001,1,2475ChA ex280/em350,6.366667,Signal,35.53811
1.9125,1,2475ChA ex280/em350,6.375,Signal,34.90042
1.9149999,1,2475ChA ex280/em350,6.383333,Signal,34.28714
1.9175001,1,2475ChA ex280/em350,6.391667,Signal,33.69925
1.92,1,2475ChA ex280/em350,6.4,Signal,33.12698
1.9224999,1,2475ChA ex280/em350,6.408333,Signal,32.58108
1.9250001,1,2475ChA ex280/em350,6.416667,Signal,32.05081
1.9275,1,2475ChA ex280/em350,6.425,Signal,31.53811
1.9299999,1,2475ChA ex280/em350,6.433333,Signal,31.03616
1.9325001,1,2475ChA ex280/em350,6.441667,Signal,30.54788
1.935,1,2475ChA ex280/em350,6.45,Signal,30.07131
1.9374999,1,2475ChA ex280/em350,6.458333,Signal,29.60354
1.9400001,1,2475ChA ex280/em350,6.466667,Signal,29.14749
1.9425,1,2475ChA ex280/em350,6.475,Signal,28.7012
1.9449999,1,2475ChA ex280/em350,6.483333,Signal,28.26467
1.9475001,1,2475ChA ex280/em350,6.491667,Signal,27.8428
1.95,1,2475ChA ex280/em350,6.5,Signal,27.42971
1.9524999,1,2475ChA ex280/em350,6.508333,Signal,27.02542
